-5.545085	80.35029
-6.354102	79.7625
-6.045085	78.81145
-7.663119	78.81145
-6.663119	78.81145
-4.736068	79.7625
-4.427051	78.81145
-3.427051	78.81145
-5.236068	79.39923
-7.663119	81.88913
-8.472136	81.30134
-8.163119	80.35029
-8.163119	82.2524
-8.972136	82.84019
-6.354102	80.93807
-7.163119	80.35029
-7.354102	80.93807
-7.354102	79.7625
-6.354102	79.7625
-4.736068	74.78271
-5.545085	75.37049
-6.354102	74.78271
-4.545085	75.37049
-4.236068	76.32155
-5.545085	72.29281
-5.236068	73.24386
-6.045085	73.83165
-5.545085	74.19492
-5.545085	77.2726
-6.354102	77.86039
-7.163119	77.2726
-7.354102	77.86039
-5.854102	76.32155
-6.663119	75.73376
-6.354102	76.68482
-5.236068	76.32155
-5.545085	75.37049
-4.736068	77.86039
-4.545085	77.2726
-3.736068	77.86039
-5.236068	78.22366
-2.927051	85.33008
-2.618034	86.28114
-3.427051	86.86893
-2.309017	85.33008
-1.309017	85.33008
-5.545085	85.33008
-4.545085	85.33008
-4.236068	86.28114
-3.736068	85.91787
-0.809017	86.86893
-0.5	87.81998
-1.309017	88.40777
0	89.35882
-0.809017	88.77104
-1.809017	86.86893
-2.618034	87.45671
-1.618034	87.45671
-1.618034	86.28114
-1.809017	86.86893
-2.618034	81.30134
-3.427051	81.88913
-4.236068	81.30134
-4.736068	82.84019
-4.427051	81.88913
-2.927051	80.35029
-3.736068	79.7625
-3.427051	80.71356
-1.809017	83.79124
-2.618034	84.37903
-3.427051	83.79124
-1.618034	84.37903
-2.309017	82.2524
-3.118034	82.84019
-2.618034	83.20346
-3.736068	82.84019
-4.427051	83.79124
-3.427051	83.79124
-4.236068	84.37903
-5.236068	84.37903
-2.927051	85.33008
-2.309017	85.33008
-4.236068	84.37903
-3.736068	84.7423
-6.045085	83.79124
-6.354102	82.84019
-5.545085	83.42797
-7.663119	83.79124
-7.354102	82.84019
-8.163119	83.42797
-6.354102	84.7423
-6.663119	83.79124
-6.663119	83.79124
-5.236068	81.30134
-3.736068	79.7625
-4.545085	80.35029
-6.045085	81.88913
-6.663119	81.88913
-6.663119	81.88913
-5.545085	82.2524
-17.13525	73.83165
-16.13525	73.83165
-15.82624	74.78271
-16.94427	73.24386
-16.63525	72.29281
-17.94427	76.32155
-17.63525	75.37049
-16.63525	75.37049
-16.82624	74.78271
-15.01722	72.29281
-14.01722	72.29281
-13.7082	73.24386
-12.39919	72.29281
-13.2082	72.88059
-15.32624	73.24386
-15.01722	74.19492
-14.7082	73.24386
-15.82624	72.88059
-20.87132	72.29281
-20.56231	73.24386
-21.37132	73.83165
-20.06231	74.78271
-20.87132	74.19492
-21.87132	72.29281
-22.68034	72.88059
-23.48936	72.29281
-21.68034	72.88059
-18.25329	72.29281
-17.94427	73.24386
-18.75329	73.83165
-17.63525	72.29281
-19.87132	72.29281
-19.56231	73.24386
-19.06231	72.88059
-19.75329	73.83165
-19.06231	74.78271
-18.44427	74.78271
-18.75329	75.73376
-17.94427	74.41943
-10.28115	78.81145
-11.09017	79.39923
-11.89919	78.81145
-12.39919	80.35029
-12.09017	79.39923
-10.59017	77.86039
-11.39919	77.2726
-11.09017	76.32155
-11.09017	78.22366
-9.472136	81.30134
-10.28115	81.88913
-11.09017	81.30134
-9.281153	81.88913
-9.972136	79.7625
-10.78115	80.35029
-10.28115	80.71356
-11.39919	80.35029
-15.32624	76.32155
-15.01722	77.2726
-15.82624	77.86039
-14.7082	76.32155
-13.7082	76.32155
-16.94427	76.32155
-16.63525	77.2726
-16.13525	76.90933
-13.2082	77.86039
-12.89919	78.81145
-13.7082	79.39923
-13.2082	79.7625
-14.2082	77.86039
-15.01722	78.44817
-14.01722	78.44817
-14.01722	77.2726
-12.39919	77.2726
-12.89919	76.90933
-12.09017	76.32155
-12.2082	77.86039
-12.89919	75.73376
-13.2082	74.78271
-12.39919	75.37049
-12.89919	73.83165
-11.89919	73.83165
-12.09017	73.24386
-11.39919	75.37049
-12.2082	74.78271
-15.01722	75.37049
-16.13525	75.73376
-14.2082	74.78271
-14.01722	74.19492
-14.01722	75.37049
-10.59017	74.78271
-10.28115	73.83165
-9.972136	74.78271
-8.972136	74.78271
-10.28115	75.73376
-11.09017	73.24386
-11.09017	74.41943
-7.663119	73.83165
-8.472136	73.24386
-8.163119	72.29281
-8.163119	74.19492
-6.354102	72.88059
-7.163119	72.29281
-7.354102	72.88059
-10.78115	72.29281
-11.39919	72.29281
-9.472136	73.24386
-9.163119	72.29281
-9.972136	72.88059
-9.281153	73.83165
-8.972136	77.86039
-9.281153	78.81145
-8.472136	78.22366
-10.28115	76.90933
-9.972136	77.86039
-8.972136	79.7625
-9.163119	80.35029
-8.472136	79.39923
-7.354102	74.78271
-6.663119	73.83165
-6.663119	73.83165
-8.163119	77.2726
-8.472136	76.32155
-7.663119	75.73376
-7.472136	76.32155
-8.163119	75.37049
-9.281153	75.73376
-9.472136	76.32155
-8.972136	77.86039
-8.472136	78.22366
-9.281153	76.90933
12.39919	77.2726
12.7082	76.32155
13.7082	76.32155
11.89919	76.90933
11.09017	76.32155
14.51722	78.81145
13.7082	78.22366
14.01722	77.2726
13.39919	77.2726
11.59017	74.78271
11.89919	73.83165
12.89919	73.83165
12.39919	72.29281
12.7082	73.24386
12.39919	75.37049
13.39919	75.37049
12.59017	74.78271
11.89919	75.73376
9.781153	80.35029
10.78115	80.35029
11.09017	81.30134
12.39919	80.35029
11.59017	80.93807
9.472136	81.30134
9.781153	82.2524
8.972136	82.84019
10.09017	81.30134
10.59017	77.86039
11.59017	77.86039
11.89919	78.81145
10.78115	77.2726
10.09017	79.39923
11.09017	79.39923
10.89919	78.81145
11.59017	79.7625
12.7082	79.39923
12.89919	78.81145
13.7082	79.39923
12.7082	78.22366
19.25329	72.29281
19.56231	73.24386
18.75329	73.83165
20.06231	74.78271
19.25329	74.19492
18.25329	72.29281
17.44427	72.88059
16.63525	72.29281
18.44427	72.88059
21.87132	72.29281
22.18034	73.24386
21.37132	73.83165
22.48936	72.29281
23.48936	72.29281
20.25329	72.29281
20.56231	73.24386
21.06231	72.88059
20.37132	73.83165
15.32624	76.32155
16.32624	76.32155
16.63525	77.2726
15.51722	75.73376
15.82624	74.78271
14.82624	77.86039
15.82624	77.86039
15.63525	77.2726
17.44427	74.78271
18.44427	74.78271
18.75329	75.73376
19.25329	75.37049
17.13525	75.73376
17.44427	76.68482
17.75329	75.73376
16.63525	75.37049
17.13525	73.83165
16.63525	74.19492
16.32624	73.24386
17.75329	73.83165
15.51722	73.83165
14.51722	73.83165
15.32624	73.24386
13.7082	73.24386
14.01722	72.29281
13.39919	72.29281
15.63525	72.29281
14.82624	72.88059
14.51722	75.73376
14.51722	76.90933
14.2082	74.78271
13.7082	74.41943
14.82624	74.78271
2.118034	74.78271
1.309017	75.37049
0.5	74.78271
1.776357E-15	76.32155
0.309017	75.37049
1.809017	73.83165
1	73.24386
1.309017	72.29281
1.309017	74.19492
1.309017	74.19492
2.927051	77.2726
2.118034	77.86039
1.309017	77.2726
3.118034	77.86039
3.427051	78.81145
2.427051	75.73376
1.618034	76.32155
2.118034	76.68482
1	76.32155
-2.927051	72.29281
-2.618034	73.24386
-3.427051	73.83165
-2.309017	72.29281
-1.309017	72.29281
-4.545085	72.29281
-4.236068	73.24386
-3.736068	72.88059
-0.809017	73.83165
-0.5	74.78271
-1.309017	75.37049
-0.809017	75.73376
-1.809017	73.83165
-2.618034	74.41943
-1.618034	74.41943
-1.618034	73.24386
-2.618034	73.24386
2.109424E-15	73.24386
-0.5	72.88059
0.309017	72.29281
