-4.736068	48.70815
-3.736068	48.70815
-3.427051	49.65921
-2.118034	48.70815
-2.927051	49.29594
-5.045085	49.65921
-4.736068	50.61026
-5.545085	51.19805
-4.427051	49.65921
-3.927051	46.21825
-2.927051	46.21825
-2.618034	47.16931
-3.736068	45.63047
-3.427051	44.67941
-4.427051	47.7571
-3.427051	47.7571
-3.618034	47.16931
-3.427051	47.7571
-2.927051	48.12037
-2.118034	53.68795
-1.809017	52.73689
-0.809017	52.73689
-2.618034	53.32468
-3.427051	52.73689
-3.552714E-15	55.22679
-0.809017	54.639
-0.5	53.68795
-1.118034	53.68795
-1.118034	53.68795
-2.927051	51.19805
-2.618034	50.24699
-1.618034	50.24699
-1.809017	49.65921
-2.118034	51.78584
-1.118034	51.78584
-1.927051	51.19805
-2.618034	52.14911
-1.809017	52.73689
-3.927051	51.19805
-3.736068	51.78584
-4.736068	51.78584
-3.427051	49.65921
-4.736068	50.61026
-3.736068	50.61026
-9.781153	46.21825
-10.59017	45.63047
-10.28115	44.67941
-10.28115	46.58152
-11.09017	47.16931
-7.663119	44.67941
-8.472136	45.2672
-9.281153	44.67941
-9.472136	45.2672
-12.39919	46.21825
-13.2082	45.63047
-12.89919	44.67941
-14.51722	44.67941
-13.51722	44.67941
-11.59017	45.63047
-11.28115	44.67941
-12.09017	45.2672
-11.39919	46.21825
-7.663119	49.65921
-7.354102	48.70815
-6.354102	48.70815
-6.854102	47.16931
-6.545085	48.12037
-6.854102	50.24699
-5.854102	50.24699
-6.663119	49.65921
-9.781153	48.12037
-9.472136	47.16931
-8.472136	47.16931
-10.28115	47.7571
-8.472136	49.07142
-8.163119	48.12037
-8.781153	48.12037
-7.663119	47.7571
-7.663119	46.58152
-8.163119	46.21825
-7.354102	45.63047
-8.781153	46.21825
-6.354102	45.63047
-5.545085	46.21825
-6.545085	46.21825
-5.045085	44.67941
-4.736068	45.63047
-4.427051	44.67941
-6.663119	44.67941
-5.854102	45.2672
-5.545085	48.12037
-5.545085	49.29594
-5.545085	46.21825
-4.736068	45.63047
-5.236068	47.16931
-4.736068	46.80604
-5.854102	47.16931
-5.854102	47.16931
8.472136	47.16931
7.663119	47.7571
6.854102	47.16931
8.663119	47.7571
8.972136	48.70815
7.663119	44.67941
7.972136	45.63047
7.163119	46.21825
7.663119	46.58152
7.663119	49.65921
6.854102	50.24699
6.045085	49.65921
5.545085	51.19805
5.854102	50.24699
7.354102	48.70815
6.545085	48.12037
6.854102	49.07142
7.972136	48.70815
12.39919	46.21825
11.59017	45.63047
11.89919	44.67941
10.28115	44.67941
11.28115	44.67941
13.2082	45.63047
13.51722	44.67941
14.51722	44.67941
12.7082	45.2672
10.28115	47.7571
9.472136	47.16931
9.781153	46.21825
9.781153	48.12037
11.59017	46.80604
10.78115	46.21825
10.59017	46.80604
10.59017	45.63047
9.472136	45.2672
8.972136	45.63047
8.663119	44.67941
8.781153	46.21825
-8.881784E-16	47.16931
0.309017	46.21825
1.309017	46.21825
0.809017	44.67941
1.118034	45.63047
0.809017	47.7571
1.809017	47.7571
2.118034	48.70815
1	47.16931
-2.118034	45.63047
-1.809017	44.67941
-0.809017	44.67941
-2.618034	45.2672
-0.809017	46.58152
-0.5	45.63047
-1.118034	45.63047
-1.118034	45.63047
-0.5	45.63047
1.110223E-16	45.2672
5.545085	46.21825
4.736068	45.63047
5.045085	44.67941
5.045085	46.58152
4.236068	47.16931
6.854102	45.2672
6.045085	44.67941
5.854102	45.2672
2.927051	46.21825
2.118034	45.63047
2.427051	44.67941
1.809017	44.67941
3.736068	45.63047
4.045085	44.67941
3.236068	45.2672
3.927051	46.21825
3.736068	45.63047
2.618034	47.16931
3.236068	47.16931
2.927051	48.12037
2.118034	46.80604
3.927051	48.12037
4.736068	48.70815
3.736068	48.70815
3.927051	48.12037
5.045085	49.65921
4.236068	50.24699
4.736068	50.61026
2.927051	49.29594
3.927051	49.29594
5.854102	47.16931
6.545085	46.21825
5.545085	48.12037
5.736068	48.70815
5.545085	48.12037
5.045085	47.7571
2.618034	50.24699
2.927051	51.19805
2.118034	50.61026
1.309017	51.19805
1.809017	49.65921
3.927051	51.19805
3.236068	50.24699
3.236068	50.24699
0.809017	52.73689
1.809017	52.73689
2.118034	53.68795
1	52.14911
0.309017	54.27573
1.309017	54.27573
1.118034	53.68795
2.927051	51.19805
3.927051	51.19805
4.236068	52.14911
4.736068	51.78584
2.618034	52.14911
2.927051	53.10016
3.236068	52.14911
2.118034	51.78584
-0.5	48.70815
-0.809017	47.7571
-1.118034	48.70815
1.118034	48.70815
0.309017	48.12037
0.309017	48.12037
-1.618034	47.16931
-1.809017	46.58152
-1.809017	47.7571
-0.809017	47.7571
-2.442491E-15	52.14911
0.809017	52.73689
1.309017	51.19805
1	52.14911
0.309017	54.27573
-2.88658E-15	53.32468
-0.809017	49.65921
-1.776357E-15	50.24699
-0.309017	51.19805
-0.809017	50.83478
-0.309017	51.19805
0.309017	51.19805
-2.553513E-15	52.14911
0.309017	51.19805
1	50.24699
-1.998401E-15	50.24699
0.809017	49.65921
-0.5	48.70815
0.809017	49.65921
0.309017	49.29594
-17.44427	61.74543
-17.13525	62.69649
-17.94427	63.28427
-16.82624	61.74543
-15.82624	61.74543
-20.06231	61.74543
-19.06231	61.74543
-18.75329	62.69649
-18.25329	62.33321
-15.32624	63.28427
-15.01722	64.23533
-15.82624	64.82311
-14.51722	65.77417
-15.32624	65.18638
-16.32624	63.28427
-17.13525	63.87206
-16.13525	63.87206
-16.13525	62.69649
-17.13525	57.71669
-17.94427	58.30447
-18.75329	57.71669
-19.25329	59.25553
-18.94427	58.30447
-17.44427	56.76563
-18.25329	56.17785
-17.94427	55.22679
-17.94427	57.1289
-16.32624	60.20659
-17.13525	60.79437
-17.94427	60.20659
-16.13525	60.79437
-16.82624	58.66775
-17.63525	59.25553
-17.13525	59.6188
-18.25329	59.25553
-18.94427	60.20659
-18.75329	60.79437
-19.75329	60.79437
-18.25329	61.15764
-20.06231	69.80291
-20.87132	69.21512
-20.56231	68.26407
-22.18034	68.26407
-21.18034	68.26407
-19.25329	69.21512
-18.94427	68.26407
-17.94427	68.26407
-19.75329	68.85185
-22.18034	71.34175
-22.98936	70.75397
-22.68034	69.80291
-22.68034	71.70502
-23.48936	72.29281
-20.87132	70.39069
-21.68034	69.80291
-21.87132	70.39069
-21.87132	69.21512
-19.25329	64.23533
-20.06231	64.82311
-20.87132	64.23533
-19.06231	64.82311
-18.75329	65.77417
-19.75329	62.69649
-20.56231	63.28427
-20.06231	63.64754
-20.06231	66.72523
-20.87132	67.31301
-21.68034	66.72523
-21.87132	67.31301
-20.37132	65.77417
-21.18034	65.18638
-20.87132	66.13744
-19.75329	65.77417
-19.25329	67.31301
-19.06231	66.72523
-18.25329	67.31301
-19.75329	67.67628
-17.94427	66.36195
-17.13525	65.77417
-17.44427	66.72523
-16.13525	65.77417
-15.82624	66.72523
-15.32624	66.36195
-17.13525	67.67628
-16.82624	66.72523
-18.25329	64.23533
-18.94427	63.28427
-17.44427	64.82311
-16.82624	64.82311
-17.94427	65.18638
-7.663119	57.71669
-7.354102	56.76563
-6.354102	56.76563
-6.854102	55.22679
-6.545085	56.17785
-6.854102	58.30447
-5.854102	58.30447
-5.545085	59.25553
-6.663119	57.71669
-9.781153	56.17785
-9.472136	55.22679
-8.472136	55.22679
-10.28115	55.81458
-11.09017	55.22679
-8.472136	57.1289
-8.163119	56.17785
-8.781153	56.17785
-7.663119	55.81458
-2.118034	56.76563
-2.927051	56.17785
-2.618034	55.22679
-2.618034	57.1289
-3.427051	57.71669
-0.809017	55.81458
-1.618034	55.22679
-1.809017	55.81458
-4.736068	56.76563
-5.545085	56.17785
-5.236068	55.22679
-5.854102	55.22679
-3.927051	56.17785
-3.618034	55.22679
-4.427051	55.81458
-3.736068	56.76563
-5.045085	57.71669
-4.427051	57.71669
-4.736068	58.66775
-5.545085	57.35342
-11.59017	61.74543
-12.39919	62.33321
-13.2082	61.74543
-11.39919	62.33321
-11.09017	63.28427
-12.39919	59.25553
-12.09017	60.20659
-12.89919	60.79437
-12.39919	61.15764
-12.39919	64.23533
-13.2082	64.82311
-14.01722	64.23533
-14.2082	64.82311
-12.7082	63.28427
-13.51722	62.69649
-13.2082	63.64754
-12.09017	63.28427
