,string
6536,9032.857315
6537,9033.857315
6538,9035.475349
6539,9036.475349
6540,9038.093383
6541,9039.711417
6542,9040.711417
6543,9042.329451
6544,9043.947484
6545,9044.947484
6546,9046.565518
6547,9047.565518
6548,9049.183552
6549,9050.801586
6550,9051.801586
6551,9053.41962
6552,9054.41962
6553,9056.037654
6554,9057.655688
6555,9058.655688
6556,9060.273722
6557,9061.891756
6558,9062.891756
6559,9064.50979
6560,9065.50979
6561,9067.127824
6562,9068.745858
6563,9069.745858
6564,9071.363892
6565,9072.981926
6566,9073.981926
6567,9075.59996
6568,9076.59996
6569,9078.217994
6570,9079.836028
6571,9080.836028
6572,9082.454062
6573,9083.454062
6574,9085.072096
6575,9086.69013
6576,9087.69013
6577,9089.308164
6578,9090.926198
6579,9091.926198
6580,9093.544232
6581,9094.544232
6582,9096.162266
6583,9097.7803
6584,9098.7803
6585,9100.398334
6586,9101.398334
6587,9103.016368
6588,9104.634402
6589,9105.634402
6590,9107.252436
6591,9108.87047
6592,9109.87047
6593,9111.488504
6594,9112.488504
6595,9114.106538
6596,9115.724572
6597,9116.724572
6598,9118.342606
6599,9119.96064
6600,9120.96064
6601,9122.578674
6602,9123.578674
6603,9125.196708
6604,9126.814742
6605,9127.814742
6606,9129.432776
6607,9130.432776
6608,9132.05081
6609,9133.668844
6610,9134.668844
6611,9136.286878
6612,9137.904912
6613,9138.904912
6614,9140.522946
6615,9141.522946
6616,9143.14098
6617,9144.759014
6618,9145.759014
6619,9147.377048
6620,9148.995082
6621,9149.995082
6622,9151.613116
6623,9152.613116
6624,9154.23115
6625,9155.849184
6626,9156.849184
6627,9158.467218
6628,9159.467218
6629,9161.085252
6630,9162.703286
6631,9163.703286
6632,9165.32132
6633,9166.939354
6634,9167.939354
6635,9169.557388
6636,9170.557388
6637,9172.175422
6638,9173.793456
6639,9174.793456
6640,9176.41149
6641,9177.41149
6642,9179.029524
6643,9180.647558
6644,9181.647558
6645,9183.265592
6646,9184.883626
6647,9185.883626
6648,9187.50166
6649,9188.50166
6650,9190.119694
6651,9191.737728
6652,9192.737728
6653,9194.355762
6654,9195.973796
6655,9196.973796
6656,9198.59183
6657,9199.59183
6658,9201.209864
6659,9202.827898
6660,9203.827898
6661,9205.445932
6662,9206.445932
6663,9208.063966
6664,9209.682
6665,9210.682
6666,9212.300034
6667,9213.918068
6668,9214.918068
6669,9216.536102
6670,9217.536102
6671,9219.154136
6672,9220.77217
6673,9221.77217
6674,9223.390204
6675,9224.390204
6676,9226.008238
6677,9227.626272
6678,9228.626272
6679,9230.244306
6680,9231.86234
6681,9232.86234
6682,9234.480374
6683,9235.480374
6684,9237.098408
6685,9238.716442
6686,9239.716442
6687,9241.334476
6688,9242.952509
6689,9243.952509
6690,9245.570543
6691,9246.570543
6692,9248.188577
6693,9249.806611
6694,9250.806611
6695,9252.424645
6696,9253.424645
6697,9255.042679
6698,9256.660713
6699,9257.660713
6700,9259.278747
6701,9260.896781
6702,9261.896781
6703,9263.514815
6704,9264.514815
6705,9266.132849
6706,9267.750883
6707,9268.750883
6708,9270.368917
6709,9271.986951
6710,9272.986951
6711,9274.604985
6712,9275.604985
6713,9277.223019
6714,9278.841053
6715,9279.841053
6716,9281.459087
6717,9282.459087
6718,9284.077121
6719,9285.695155
6720,9286.695155
6721,9288.313189
6722,9289.931223
6723,9290.931223
6724,9292.549257
6725,9293.549257
6726,9295.167291
6727,9296.785325
6728,9297.785325
6729,9299.403359
6730,9300.403359
6731,9302.021393
6732,9303.639427
6733,9304.639427
6734,9306.257461
6735,9307.875495
6736,9308.875495
6737,9310.493529
6738,9311.493529
6739,9313.111563
6740,9314.729597
6741,9315.729597
6742,9317.347631
6743,9318.965665
6744,9319.965665
6745,9321.583699
6746,9322.583699
6747,9324.201733
6748,9325.819767
6749,9326.819767
6750,9328.437801
6751,9329.437801
6752,9331.055835
6753,9332.673869
6754,9333.673869
6755,9335.291903
6756,9336.909937
6757,9337.909937
6758,9339.527971
6759,9340.527971
6760,9342.146005
6761,9343.764039
6762,9344.764039
6763,9346.382073
6764,9347.382073
6765,9349.000107
6766,9350.618141
6767,9351.618141
6768,9353.236175
6769,9354.854209
6770,9355.854209
6771,9357.472243
6772,9358.472243
6773,9360.090277
6774,9361.708311
6775,9362.708311
6776,9364.326345
6777,9365.944379
6778,9366.944379
6779,9368.562413
6780,9369.562413
6781,9371.180447
6782,9372.798481
6783,9373.798481
6784,9375.416515
6785,9376.416515
6786,9378.034549
6787,9379.652583
6788,9380.652583
6789,9382.270617
6790,9383.888651
6791,9384.888651
6792,9386.506685
6793,9387.506685
6794,9389.124719
6795,9390.742753
6796,9391.742753
6797,9393.360787
6798,9394.978821
6799,9395.978821
6800,9397.596855
6801,9398.596855
6802,9400.214889
6803,9401.832923
6804,9402.832923
6805,9404.450957
6806,9405.450957
6807,9407.068991
6808,9408.687025
6809,9409.687025
6810,9411.305059
6811,9412.923093
6812,9413.923093
6813,9415.541127
6814,9416.541127
6815,9418.159161
6816,9419.777195
6817,9420.777195
6818,9422.395229
6819,9423.395229
6820,9425.013263
6821,9426.631297
6822,9427.631297
6823,9429.249331
6824,9430.867365
6825,9431.867365
6826,9433.485399
6827,9434.485399
6828,9436.103433
6829,9437.721467
6830,9438.721467
6831,9440.339501
6832,9441.957534
6833,9442.957534
6834,9444.575568
6835,9445.575568
6836,9447.193602
6837,9448.811636
6838,9449.811636
6839,9451.42967
6840,9452.42967
6841,9454.047704
6842,9455.665738
6843,9456.665738
6844,9458.283772
6845,9459.901806
6846,9460.901806
6847,9462.51984
6848,9463.51984
6849,9465.137874
6850,9466.755908
6851,9467.755908
6852,9469.373942
6853,9470.991976
6854,9471.991976
6855,9473.61001
6856,9474.61001
6857,9476.228044
6858,9477.846078
6859,9478.846078
6860,9480.464112
6861,9481.464112
6862,9483.082146
6863,9484.70018
6864,9485.70018
6865,9487.318214
6866,9488.936248
6867,9489.936248
6868,9491.554282
6869,9492.554282
6870,9494.172316
6871,9495.79035
6872,9496.79035
6873,9498.408384
6874,9499.408384
6875,9501.026418
6876,9502.644452
6877,9503.644452
6878,9505.262486
6879,9506.88052
6880,9507.88052
6881,9509.498554
6882,9510.498554
6883,9512.116588
6884,9513.734622
6885,9514.734622
6886,9516.352656
6887,9517.97069
6888,9518.97069
6889,9520.588724
6890,9521.588724
6891,9523.206758
6892,9524.824792
6893,9525.824792
6894,9527.442826
6895,9528.442826
6896,9530.06086
6897,9531.678894
6898,9532.678894
6899,9534.296928
6900,9535.914962
6901,9536.914962
6902,9538.532996
6903,9539.532996
6904,9541.15103
6905,9542.769064
6906,9543.769064
6907,9545.387098
6908,9546.387098
6909,9548.005132
6910,9549.623166
6911,9550.623166
6912,9552.2412
6913,9553.859234
6914,9554.859234
6915,9556.477268
6916,9557.477268
6917,9559.095302
6918,9560.713336
6919,9561.713336
6920,9563.33137
6921,9564.949404
6922,9565.949404
6923,9567.567438
6924,9568.567438
6925,9570.185472
6926,9571.803506
6927,9572.803506
6928,9574.42154
6929,9575.42154
6930,9577.039574
6931,9578.657608
6932,9579.657608
6933,9581.275642
6934,9582.893676
6935,9583.893676
6936,9585.51171
6937,9586.51171
6938,9588.129744
6939,9589.747778
6940,9590.747778
6941,9592.365812
6942,9593.983846
6943,9594.983846
6944,9596.60188
6945,9597.60188
6946,9599.219914
6947,9600.837948
6948,9601.837948
6949,9603.455982
6950,9604.455982
6951,9606.074016
6952,9607.69205
6953,9608.69205
6954,9610.310084
6955,9611.928118
6956,9612.928118
6957,9614.546152
6958,9615.546152
6959,9617.164186
6960,9618.78222
6961,9619.78222
6962,9621.400254
6963,9622.400254
6964,9624.018288
6965,9625.636322
6966,9626.636322
6967,9628.254356
6968,9629.87239
6969,9630.87239
6970,9632.490424
6971,9633.490424
6972,9635.108458
6973,9636.726492
6974,9637.726492
6975,9639.344526
6976,9640.962559
6977,9641.962559
6978,9643.580593
6979,9644.580593
6980,9646.198627
6981,9647.816661
6982,9648.816661
6983,9650.434695
6984,9651.434695
6985,9653.052729
6986,9654.670763
6987,9655.670763
6988,9657.288797
6989,9658.906831
6990,9659.906831
6991,9661.524865
6992,9662.524865
6993,9664.142899
6994,9665.760933
6995,9666.760933
6996,9668.378967
6997,9669.997001
6998,9670.997001
6999,9672.615035
7000,9673.615035
7001,9675.233069
7002,9676.851103
7003,9677.851103
7004,9679.469137
7005,9680.469137
7006,9682.087171
7007,9683.705205
7008,9684.705205
7009,9686.323239
7010,9687.941273
7011,9688.941273
7012,9690.559307
7013,9691.559307
7014,9693.177341
7015,9694.795375
7016,9695.795375
7017,9697.413409
7018,9698.413409
7019,9700.031443
7020,9701.649477
7021,9702.649477
7022,9704.267511
7023,9705.885545
7024,9706.885545
7025,9708.503579
7026,9709.503579
7027,9711.121613
7028,9712.739647
7029,9713.739647
7030,9715.357681
7031,9716.975715
7032,9717.975715
7033,9719.593749
7034,9720.593749
7035,9722.211783
7036,9723.829817
7037,9724.829817
7038,9726.447851
7039,9727.447851
7040,9729.065885
7041,9730.683919
7042,9731.683919
7043,9733.301953
7044,9734.919987
7045,9735.919987
7046,9737.538021
7047,9738.538021
7048,9740.156055
7049,9741.774089
7050,9742.774089
7051,9744.392123
7052,9745.392123
7053,9747.010157
7054,9748.628191
7055,9749.628191
7056,9751.246225
7057,9752.864259
7058,9753.864259
7059,9755.482293
7060,9756.482293
7061,9758.100327
7062,9759.718361
7063,9760.718361
7064,9762.336395
7065,9763.954429
7066,9764.954429
7067,9766.572463
7068,9767.572463
7069,9769.190497
7070,9770.808531
7071,9771.808531
7072,9773.426565
7073,9774.426565
7074,9776.044599
7075,9777.662633
7076,9778.662633
7077,9780.280667
7078,9781.898701
7079,9782.898701
7080,9784.516735
7081,9785.516735
7082,9787.134769
7083,9788.752803
7084,9789.752803
7085,9791.370837
7086,9792.988871
7087,9793.988871
7088,9795.606905
7089,9796.606905
7090,9798.224939
7091,9799.842973
7092,9800.842973
7093,9802.461007
7094,9803.461007
7095,9805.079041
7096,9806.697075
7097,9807.697075
7098,9809.315109
7099,9810.933143
7100,9811.933143
7101,9813.551177
7102,9814.551177
7103,9816.169211
7104,9817.787245
7105,9818.787245
7106,9820.405279
7107,9821.405279
7108,9823.023313
7109,9824.641347
7110,9825.641347
7111,9827.259381
7112,9828.877415
7113,9829.877415
7114,9831.495449
7115,9832.495449
7116,9834.113483
7117,9835.731517
7118,9836.731517
7119,9838.34955
7120,9839.967584
7121,9840.967584
7122,9842.585618
7123,9843.585618
7124,9845.203652
7125,9846.821686
7126,9847.821686
7127,9849.43972
7128,9850.43972
7129,9852.057754
7130,9853.675788
7131,9854.675788
7132,9856.293822
7133,9857.911856
7134,9858.911856
7135,9860.52989
7136,9861.52989
7137,9863.147924
7138,9864.765958
7139,9865.765958
7140,9867.383992
7141,9868.383992
7142,9870.002026
7143,9871.62006
7144,9872.62006
7145,9874.238094
7146,9875.856128
7147,9876.856128
7148,9878.474162
7149,9879.474162
7150,9881.092196
7151,9882.71023
7152,9883.71023
7153,9885.328264
7154,9886.946298
7155,9887.946298
7156,9889.564332
7157,9890.564332
7158,9892.182366
7159,9893.8004
7160,9894.8004
7161,9896.418434
7162,9897.418434
7163,9899.036468
7164,9900.654502
7165,9901.654502
7166,9903.272536
7167,9904.89057
7168,9905.89057
7169,9907.508604
7170,9908.508604
7171,9910.126638
7172,9911.744672
7173,9912.744672
7174,9914.362706
7175,9915.98074
7176,9916.98074
7177,9918.598774
7178,9919.598774
7179,9921.216808
7180,9922.834842
7181,9923.834842
7182,9925.452876
7183,9926.452876
7184,9928.07091
7185,9929.688944
7186,9930.688944
7187,9932.306978
7188,9933.925012
7189,9934.925012
7190,9936.543046
7191,9937.543046
7192,9939.16108
7193,9940.779114
7194,9941.779114
7195,9943.397148
7196,9944.397148
7197,9946.015182
7198,9947.633216
7199,9948.633216
7200,9950.25125
7201,9951.869284
7202,9952.869284
7203,9954.487318
7204,9955.487318
7205,9957.105352
7206,9958.723386
7207,9959.723386
7208,9961.34142
7209,9962.959454
7210,9963.959454
7211,9965.577488
7212,9966.577488
7213,9968.195522
7214,9969.813556
7215,9970.813556
7216,9972.43159
7217,9973.43159
7218,9975.049624
7219,9976.667658
7220,9977.667658
7221,9979.285692
7222,9980.903726
7223,9981.903726
7224,9983.52176
7225,9984.52176
7226,9986.139794
7227,9987.757828
7228,9988.757828
7229,9990.375862
7230,9991.993896
7231,9992.993896
7232,9994.61193
7233,9995.61193
7234,9997.229964
7235,9998.847998
7236,9999.847998
7237,10001.466032
7238,10002.466032
7239,10004.084066
7240,10005.7021
7241,10006.7021
7242,10008.320134
7243,10009.938168
7244,10010.938168
7245,10012.556202
7246,10013.556202
7247,10015.174236
7248,10016.79227
7249,10017.79227
7250,10019.410304
7251,10020.410304
7252,10022.028338
7253,10023.646372
7254,10024.646372
7255,10026.264406
7256,10027.88244
7257,10028.88244
7258,10030.500474
7259,10031.500474
7260,10033.118508
7261,10034.736542
7262,10035.736542
7263,10037.354575
7264,10038.972609
7265,10039.972609
7266,10041.590643
7267,10042.590643
7268,10044.208677
7269,10045.826711
7270,10046.826711
7271,10048.444745
7272,10049.444745
7273,10051.062779
7274,10052.680813
7275,10053.680813
7276,10055.298847
7277,10056.916881
7278,10057.916881
7279,10059.534915
7280,10060.534915
7281,10062.152949
7282,10063.770983
7283,10064.770983
7284,10066.389017
7285,10067.389017
7286,10069.007051
7287,10070.625085
7288,10071.625085
7289,10073.243119
7290,10074.861153
7291,10075.861153
7292,10077.479187
7293,10078.479187
7294,10080.097221
7295,10081.715255
7296,10082.715255
7297,10084.333289
7298,10085.951323
7299,10086.951323
7300,10088.569357
7301,10089.569357
7302,10091.187391
7303,10092.805425
7304,10093.805425
7305,10095.423459
7306,10096.423459
7307,10098.041493
7308,10099.659527
7309,10100.659527
7310,10102.277561
7311,10103.895595
7312,10104.895595
7313,10106.513629
7314,10107.513629
7315,10109.131663
7316,10110.749697
7317,10111.749697
7318,10113.367731
7319,10114.985765
7320,10115.985765
7321,10117.603799
7322,10118.603799
7323,10120.221833
7324,10121.839867
7325,10122.839867
7326,10124.457901
7327,10125.457901
7328,10127.075935
7329,10128.693969
7330,10129.693969
7331,10131.312003
7332,10132.930037
7333,10133.930037
7334,10135.548071
7335,10136.548071
7336,10138.166105
7337,10139.784139
7338,10140.784139
7339,10142.402173
7340,10143.402173
7341,10145.020207
7342,10146.638241
7343,10147.638241
7344,10149.256275
7345,10150.874309
7346,10151.874309
7347,10153.492343
7348,10154.492343
7349,10156.110377
7350,10157.728411
7351,10158.728411
7352,10160.346445
7353,10161.964479
7354,10162.964479
7355,10164.582513
7356,10165.582513
7357,10167.200547
7358,10168.818581
7359,10169.818581
7360,10171.436615
7361,10172.436615
7362,10174.054649
7363,10175.672683
7364,10176.672683
7365,10178.290717
7366,10179.908751
7367,10180.908751
7368,10182.526785
7369,10183.526785
7370,10185.144819
7371,10186.762853
7372,10187.762853
7373,10189.380887
7374,10190.998921
7375,10191.998921
7376,10193.616955
7377,10194.616955
7378,10196.234989
7379,10197.853023
7380,10198.853023
7381,10200.471057
7382,10201.471057
7383,10203.089091
7384,10204.707125
7385,10205.707125
7386,10207.325159
7387,10208.943193
7388,10209.943193
7389,10211.561227
7390,10212.561227
7391,10214.179261
7392,10215.797295
7393,10216.797295
7394,10218.415329
7395,10219.415329
7396,10221.033363
7397,10222.651397
7398,10223.651397
7399,10225.269431
7400,10226.887465
7401,10227.887465
7402,10229.505499
7403,10230.505499
7404,10232.123533
7405,10233.741567
7406,10234.741567
7407,10236.3596
7408,10237.977634
7409,10238.977634
7410,10240.595668
7411,10241.595668
7412,10243.213702
7413,10244.831736
7414,10245.831736
7415,10247.44977
7416,10248.44977
7417,10250.067804
7418,10251.685838
7419,10252.685838
7420,10254.303872
7421,10255.921906
7422,10256.921906
7423,10258.53994
7424,10259.53994
7425,10261.157974
7426,10262.776008
7427,10263.776008
7428,10265.394042
7429,10266.394042
7430,10268.012076
7431,10269.63011
7432,10270.63011
7433,10272.248144
7434,10273.866178
7435,10274.866178
7436,10276.484212
7437,10277.484212
7438,10279.102246
7439,10280.72028
7440,10281.72028
7441,10283.338314
7442,10284.956348
7443,10285.956348
7444,10287.574382
7445,10288.574382
7446,10290.192416
7447,10291.81045
7448,10292.81045
7449,10294.428484
7450,10295.428484
7451,10297.046518
7452,10298.664552
7453,10299.664552
7454,10301.282586
7455,10302.90062
7456,10303.90062
7457,10305.518654
7458,10306.518654
7459,10308.136688
7460,10309.754722
7461,10310.754722
7462,10312.372756
7463,10313.99079
7464,10314.99079
7465,10316.608824
7466,10317.608824
7467,10319.226858
7468,10320.844892
7469,10321.844892
7470,10323.462926
7471,10324.462926
7472,10326.08096
7473,10327.698994
7474,10328.698994
7475,10330.317028
7476,10331.935062
7477,10332.935062
7478,10334.553096
7479,10335.553096
7480,10337.17113
7481,10338.789164
7482,10339.789164
7483,10341.407198
7484,10342.407198
7485,10344.025232
7486,10345.643266
7487,10346.643266
7488,10348.2613
7489,10349.879334
7490,10350.879334
7491,10352.497368
7492,10353.497368
7493,10355.115402
7494,10356.733436
7495,10357.733436
7496,10359.35147
7497,10360.969504
7498,10361.969504
7499,10363.587538
7500,10364.587538
7501,10366.205572
7502,10367.823606
7503,10368.823606
7504,10370.44164
7505,10371.44164
7506,10373.059674
7507,10374.677708
7508,10375.677708
7509,10377.295742
7510,10378.913776
7511,10379.913776
7512,10381.53181
7513,10382.53181
7514,10384.149844
7515,10385.767878
7516,10386.767878
7517,10388.385912
7518,10389.385912
7519,10391.003946
7520,10392.62198
7521,10393.62198
7522,10395.240014
7523,10396.858048
7524,10397.858048
7525,10399.476082
7526,10400.476082
7527,10402.094116
7528,10403.71215
7529,10404.71215
7530,10406.330184
7531,10407.948218
7532,10408.948218
7533,10410.566252
7534,10411.566252
7535,10413.184286
7536,10414.80232
7537,10415.80232
7538,10417.420354
7539,10418.420354
7540,10420.038388
7541,10421.656422
7542,10422.656422
7543,10424.274456
7544,10425.89249
7545,10426.89249
7546,10428.510524
7547,10429.510524
7548,10431.128558
7549,10432.746592
7550,10433.746592
7551,10435.364625
7552,10436.982659
7553,10437.982659
7554,10439.600693
7555,10440.600693
7556,10442.218727
7557,10443.836761
7558,10444.836761
7559,10446.454795
7560,10447.454795
7561,10449.072829
7562,10450.690863
7563,10451.690863
7564,10453.308897
7565,10454.926931
7566,10455.926931
7567,10457.544965
7568,10458.544965
7569,10460.162999
7570,10461.781033
7571,10462.781033
7572,10464.399067
7573,10465.399067
7574,10467.017101
7575,10468.635135
7576,10469.635135
7577,10471.253169
7578,10472.871203
7579,10473.871203
7580,10475.489237
7581,10476.489237
7582,10478.107271
7583,10479.725305
7584,10480.725305
7585,10482.343339
7586,10483.961373
7587,10484.961373
7588,10486.579407
7589,10487.579407
7590,10489.197441
7591,10490.815475
7592,10491.815475
7593,10493.433509
7594,10494.433509
7595,10496.051543
7596,10497.669577
7597,10498.669577
7598,10500.287611
7599,10501.905645
7600,10502.905645
7601,10504.523679
7602,10505.523679
7603,10507.141713
7604,10508.759747
7605,10509.759747
7606,10511.377781
7607,10512.995815
7608,10513.995815
7609,10515.613849
7610,10516.613849
7611,10518.231883
7612,10519.849917
7613,10520.849917
7614,10522.467951
7615,10523.467951
7616,10525.085985
7617,10526.704019
7618,10527.704019
7619,10529.322053
7620,10530.940087
7621,10531.940087
7622,10533.558121
7623,10534.558121
7624,10536.176155
7625,10537.794189
7626,10538.794189
7627,10540.412223
7628,10541.412223
7629,10543.030257
7630,10544.648291
7631,10545.648291
7632,10547.266325
7633,10548.884359
7634,10549.884359
7635,10551.502393
7636,10552.502393
7637,10554.120427
7638,10555.738461
7639,10556.738461
7640,10558.356495
7641,10559.974529
7642,10560.974529
7643,10562.592563
7644,10563.592563
7645,10565.210597
7646,10566.828631
7647,10567.828631
7648,10569.446665
7649,10570.446665
7650,10572.064699
7651,10573.682733
7652,10574.682733
7653,10576.300767
7654,10577.918801
7655,10578.918801
7656,10580.536835
7657,10581.536835
7658,10583.154869
7659,10584.772903
7660,10585.772903
7661,10587.390937
7662,10588.390937
7663,10590.008971
7664,10591.627005
7665,10592.627005
7666,10594.245039
7667,10595.863073
7668,10596.863073
7669,10598.481107
7670,10599.481107
7671,10601.099141
7672,10602.717175
7673,10603.717175
7674,10605.335209
7675,10606.953243
7676,10607.953243
7677,10609.571277
7678,10610.571277
7679,10612.189311
7680,10613.807345
7681,10614.807345
7682,10616.425379
7683,10617.425379
7684,10619.043413
7685,10620.661447
7686,10621.661447
7687,10623.279481
7688,10624.897515
7689,10625.897515
7690,10627.515549
7691,10628.515549
7692,10630.133583
7693,10631.751617
7694,10632.751617
7695,10634.36965
7696,10635.987684
7697,10636.987684
7698,10638.605718
7699,10639.605718
7700,10641.223752
7701,10642.841786
7702,10643.841786
7703,10645.45982
7704,10646.45982
7705,10648.077854
7706,10649.695888
7707,10650.695888
7708,10652.313922
7709,10653.931956
7710,10654.931956
7711,10656.54999
7712,10657.54999
7713,10659.168024
7714,10660.786058
7715,10661.786058
7716,10663.404092
7717,10664.404092
7718,10666.022126
7719,10667.64016
7720,10668.64016
7721,10670.258194
7722,10671.876228
7723,10672.876228
7724,10674.494262
7725,10675.494262
7726,10677.112296
7727,10678.73033
7728,10679.73033
7729,10681.348364
7730,10682.966398
7731,10683.966398
7732,10685.584432
7733,10686.584432
7734,10688.202466
7735,10689.8205
7736,10690.8205
7737,10692.438534
7738,10693.438534
7739,10695.056568
7740,10696.674602
7741,10697.674602
7742,10699.292636
7743,10700.91067
7744,10701.91067
7745,10703.528704
7746,10704.528704
7747,10706.146738
7748,10707.764772
7749,10708.764772
7750,10710.382806
7751,10711.382806
7752,10713.00084
7753,10714.618874
7754,10715.618874
7755,10717.236908
7756,10718.854942
7757,10719.854942
7758,10721.472976
7759,10722.472976
7760,10724.09101
7761,10725.709044
7762,10726.709044
7763,10728.327078
7764,10729.945112
7765,10730.945112
7766,10732.563146
7767,10733.563146
7768,10735.18118
7769,10736.799214
7770,10737.799214
7771,10739.417248
7772,10740.417248
7773,10742.035282
7774,10743.653316
7775,10744.653316
7776,10746.27135
7777,10747.889384
7778,10748.889384
7779,10750.507418
7780,10751.507418
7781,10753.125452
7782,10754.743486
7783,10755.743486
7784,10757.36152
7785,10758.979554
7786,10759.979554
7787,10761.597588
7788,10762.597588
7789,10764.215622
7790,10765.833656
7791,10766.833656
7792,10768.45169
7793,10769.45169
7794,10771.069724
7795,10772.687758
7796,10773.687758
7797,10775.305792
7798,10776.923826
7799,10777.923826
7800,10779.54186
7801,10780.54186
7802,10782.159894
7803,10783.777928
7804,10784.777928
7805,10786.395962
7806,10787.395962
7807,10789.013996
7808,10790.63203
7809,10791.63203
7810,10793.250064
7811,10794.868098
7812,10795.868098
7813,10797.486132
7814,10798.486132
7815,10800.104166
7816,10801.7222
7817,10802.7222
7818,10804.340234
7819,10805.958268
7820,10806.958268
7821,10808.576302
7822,10809.576302
7823,10811.194336
7824,10812.81237
7825,10813.81237
7826,10815.430404
7827,10816.430404
7828,10818.048438
7829,10819.666472
7830,10820.666472
7831,10822.284506
7832,10823.90254
7833,10824.90254
7834,10826.520574
7835,10827.520574
7836,10829.138608
7837,10830.756642
7838,10831.756642
7839,10833.374675
7840,10834.992709
7841,10835.992709
7842,10837.610743
7843,10838.610743
7844,10840.228777
7845,10841.846811
7846,10842.846811
7847,10844.464845
7848,10845.464845
7849,10847.082879
7850,10848.700913
7851,10849.700913
7852,10851.318947
7853,10852.936981
7854,10853.936981
7855,10855.555015
7856,10856.555015
7857,10858.173049
7858,10859.791083
7859,10860.791083
7860,10862.409117
7861,10863.409117
7862,10865.027151
7863,10866.645185
7864,10867.645185
7865,10869.263219
7866,10870.881253
7867,10871.881253
7868,10873.499287
7869,10874.499287
7870,10876.117321
7871,10877.735355
7872,10878.735355
7873,10880.353389
7874,10881.971423
7875,10882.971423
7876,10884.589457
7877,10885.589457
7878,10887.207491
7879,10888.825525
7880,10889.825525
7881,10891.443559
7882,10892.443559
7883,10894.061593
7884,10895.679627
7885,10896.679627
7886,10898.297661
7887,10899.915695
7888,10900.915695
7889,10902.533729
7890,10903.533729
7891,10905.151763
7892,10906.769797
7893,10907.769797
7894,10909.387831
7895,10910.387831
7896,10912.005865
7897,10913.623899
7898,10914.623899
7899,10916.241933
7900,10917.859967
7901,10918.859967
7902,10920.478001
7903,10921.478001
7904,10923.096035
7905,10924.714069
7906,10925.714069
7907,10927.332103
7908,10928.950137
7909,10929.950137
7910,10931.568171
7911,10932.568171
7912,10934.186205
7913,10935.804239
7914,10936.804239
7915,10938.422273
7916,10939.422273
7917,10941.040307
7918,10942.658341
7919,10943.658341
7920,10945.276375
7921,10946.894409
7922,10947.894409
7923,10949.512443
7924,10950.512443
7925,10952.130477
7926,10953.748511
7927,10954.748511
7928,10956.366545
7929,10957.984579
7930,10958.984579
7931,10960.602613
7932,10961.602613
7933,10963.220647
7934,10964.838681
7935,10965.838681
7936,10967.456715
7937,10968.456715
7938,10970.074749
7939,10971.692783
7940,10972.692783
7941,10974.310817
7942,10975.928851
7943,10976.928851
7944,10978.546885
7945,10979.546885
7946,10981.164919
7947,10982.782953
7948,10983.782953
7949,10985.400987
7950,10986.400987
7951,10988.019021
7952,10989.637055
7953,10990.637055
7954,10992.255089
7955,10993.873123
7956,10994.873123
7957,10996.491157
7958,10997.491157
7959,10999.109191
7960,11000.727225
7961,11001.727225
7962,11003.345259
7963,11004.963293
7964,11005.963293
7965,11007.581327
7966,11008.581327
7967,11010.199361
7968,11011.817395
7969,11012.817395
7970,11014.435429
7971,11015.435429
7972,11017.053463
7973,11018.671497
7974,11019.671497
7975,11021.289531
7976,11022.907565
7977,11023.907565
7978,11025.525599
7979,11026.525599
7980,11028.143633
7981,11029.761667
7982,11030.761667
7983,11032.3797
7984,11033.997734
7985,11034.997734
7986,11036.615768
7987,11037.615768
7988,11039.233802
7989,11040.851836
7990,11041.851836
7991,11043.46987
7992,11044.46987
7993,11046.087904
7994,11047.705938
7995,11048.705938
7996,11050.323972
7997,11051.942006
7998,11052.942006
7999,11054.56004
8000,11055.56004
8001,11057.178074
8002,11058.796108
8003,11059.796108
8004,11061.414142
8005,11062.414142
8006,11064.032176
8007,11065.65021
8008,11066.65021
8009,11068.268244
8010,11069.886278
8011,11070.886278
8012,11072.504312
8013,11073.504312
8014,11075.122346
8015,11076.74038
8016,11077.74038
8017,11079.358414
8018,11080.976448
8019,11081.976448
8020,11083.594482
8021,11084.594482
8022,11086.212516
8023,11087.83055
8024,11088.83055
8025,11090.448584
8026,11091.448584
8027,11093.066618
8028,11094.684652
8029,11095.684652
8030,11097.302686
8031,11098.92072
8032,11099.92072
8033,11101.538754
8034,11102.538754
8035,11104.156788
8036,11105.774822
8037,11106.774822
8038,11108.392856
8039,11109.392856
8040,11111.01089
8041,11112.628924
8042,11113.628924
8043,11115.246958
8044,11116.864992
8045,11117.864992
8046,11119.483026
8047,11120.483026
8048,11122.10106
8049,11123.719094
8050,11124.719094
8051,11126.337128
8052,11127.955162
8053,11128.955162
8054,11130.573196
8055,11131.573196
8056,11133.19123
8057,11134.809264
8058,11135.809264
8059,11137.427298
8060,11138.427298
8061,11140.045332
8062,11141.663366
8063,11142.663366
8064,11144.2814
8065,11145.899434
8066,11146.899434
8067,11148.517468
8068,11149.517468
8069,11151.135502
8070,11152.753536
8071,11153.753536
8072,11155.37157
8073,11156.989604
8074,11157.989604
8075,11159.607638
8076,11160.607638
8077,11162.225672
8078,11163.843706
8079,11164.843706
8080,11166.46174
8081,11167.46174
8082,11169.079774
8083,11170.697808
8084,11171.697808
8085,11173.315842
8086,11174.933876
8087,11175.933876
8088,11177.55191
8089,11178.55191
8090,11180.169944
